adjustment_window_k,hash_rate,difficulty
2446,596000000000000.0,2001985.5450841936
2447,596000000000000.0,2001985.5450841936
2448,596000000000000.0,2001985.5450841936
2449,596000000000000.0,2001985.5450841936
2450,596000000000000.0,2001985.5450841936
2451,596000000000000.0,2001985.5450841936
2452,596000000000000.0,2001985.5450841936
2453,596000000000000.0,2001985.5450841936
2454,596000000000000.0,2001985.5450841936
2455,596000000000000.0,2001985.5450841936
2456,596000000000000.0,2001985.5450841936
2457,596000000000000.0,2001985.5450841936
2458,596000000000000.0,2001985.5450841936
2459,596000000000000.0,2001985.5450841936
2460,596000000000000.0,2001985.5450841936
2461,596000000000000.0,2001985.5450841936
2462,596000000000000.0,2001985.5450841936
2463,596000000000000.0,2001985.5450841936
2464,596000000000000.0,2001985.5450841936
2465,596000000000000.0,2001985.5450841936
2466,596000000000000.0,2001985.5450841936
2467,596000000000000.0,2001985.5450841936
2468,596000000000000.0,2001985.5450841936
2469,596000000000000.0,2001985.5450841936
2470,596000000000000.0,2001985.5450841936
2471,596000000000000.0,2001985.5450841936
2472,596000000000000.0,2001985.5450841936
2473,596000000000000.0,2001985.5450841936
2474,596000000000000.0,2001985.5450841936
2475,596000000000000.0,2001985.5450841936
2476,596000000000000.0,2001985.5450841936
2477,596000000000000.0,2001985.5450841936
2478,596000000000000.0,2001985.5450841936
2479,596000000000000.0,2001985.5450841936
2480,596000000000000.0,2001985.5450841936
2481,596000000000000.0,2001985.5450841936
2482,596000000000000.0,2001985.5450841936
2483,596000000000000.0,2001985.5450841936
2484,596000000000000.0,2001985.5450841936
2485,596000000000000.0,2001985.5450841936
2486,596000000000000.0,2001985.5450841936
2487,596000000000000.0,2001985.5450841936
2488,596000000000000.0,2001985.5450841936
2489,596000000000000.0,2001985.5450841936
2490,596000000000000.0,2001985.5450841936
2491,596000000000000.0,2001985.5450841936
2492,596000000000000.0,2001985.5450841936
2493,596000000000000.0,2001985.5450841936
2494,596000000000000.0,2001985.5450841936
2495,596000000000000.0,2001985.5450841936
2496,596000000000000.0,2001985.5450841936
2497,596000000000000.0,2001985.5450841936
2498,596000000000000.0,2001985.5450841936
2499,596000000000000.0,2001985.5450841936
2500,596000000000000.0,2001985.5450841936
2501,596000000000000.0,2001985.5450841936
2502,596000000000000.0,2001985.5450841936
2503,596000000000000.0,2001985.5450841936
2504,596000000000000.0,2001985.5450841936
2505,596000000000000.0,2001985.5450841936
2506,596000000000000.0,2001985.5450841936
2507,596000000000000.0,2001985.5450841936
2508,596000000000000.0,2001985.5450841936
2509,596000000000000.0,2001985.5450841936
2510,596000000000000.0,2001985.5450841936
2511,596000000000000.0,2001985.5450841936
2512,596000000000000.0,2001985.5450841936
2513,596000000000000.0,2001985.5450841936
2514,596000000000000.0,2001985.5450841936
2515,596000000000000.0,2001985.5450841936
2516,596000000000000.0,2001985.5450841936
2517,596000000000000.0,2001985.5450841936
2518,596000000000000.0,2001985.5450841936
2519,596000000000000.0,2001985.5450841936
2520,596000000000000.0,2001985.5450841936
2521,596000000000000.0,2001985.5450841936
2522,596000000000000.0,2001985.5450841936
2523,596000000000000.0,2001985.5450841936
2524,596000000000000.0,2001985.5450841936
2525,596000000000000.0,2001985.5450841936
2526,596000000000000.0,2001985.5450841936
2527,596000000000000.0,2001985.5450841936
2528,596000000000000.0,2001985.5450841936
2529,596000000000000.0,2001985.5450841936
2530,596000000000000.0,2001985.5450841936
2531,596000000000000.0,2001985.5450841936
2532,596000000000000.0,2001985.5450841936
2533,596000000000000.0,2001985.5450841936
2534,596000000000000.0,2001985.5450841936
2535,596000000000000.0,2001985.5450841936
2536,596000000000000.0,2001985.5450841936
2537,596000000000000.0,2001985.5450841936
2538,596000000000000.0,2001985.5450841936
2539,596000000000000.0,2001985.5450841936
2540,596000000000000.0,2001985.5450841936
2541,596000000000000.0,2001985.5450841936
2542,596000000000000.0,2001985.5450841936
2543,596000000000000.0,2001985.5450841936
2544,596000000000000.0,2001985.5450841936
2545,596000000000000.0,2001985.5450841936
2546,596000000000000.0,2001985.5450841936
2547,596000000000000.0,2001985.5450841936
2548,596000000000000.0,2001985.5450841936
2549,596000000000000.0,2001985.5450841936
2550,596000000000000.0,2001985.5450841936
2551,596000000000000.0,2001985.5450841936
2552,596000000000000.0,2001985.5450841936
2553,596000000000000.0,2001985.5450841936
2554,596000000000000.0,2001985.5450841936
2555,596000000000000.0,2001985.5450841936
2556,596000000000000.0,2001985.5450841936
2557,596000000000000.0,2001985.5450841936
2558,596000000000000.0,2001985.5450841936
2559,596000000000000.0,2001985.5450841936
2560,596000000000000.0,2001985.5450841936
2561,596000000000000.0,2001985.5450841936
2562,596000000000000.0,2001985.5450841936
2563,596000000000000.0,2001985.5450841936
2564,596000000000000.0,2001985.5450841936
2565,596000000000000.0,2001985.5450841936
2566,596000000000000.0,2001985.5450841936
2567,596000000000000.0,2001985.5450841936
2568,596000000000000.0,2001985.5450841936
2569,596000000000000.0,2001985.5450841936
2570,596000000000000.0,2001985.5450841936
2571,596000000000000.0,2001985.5450841936
2572,596000000000000.0,2001985.5450841936
2573,596000000000000.0,2001985.5450841936
2574,596000000000000.0,2001985.5450841936
2575,596000000000000.0,2001985.5450841936
2576,596000000000000.0,2001985.5450841936
2577,596000000000000.0,2001985.5450841936
2578,596000000000000.0,2001985.5450841936
2579,596000000000000.0,2001985.5450841936
2580,596000000000000.0,2001985.5450841936
2581,596000000000000.0,2001985.5450841936
2582,596000000000000.0,2001985.5450841936
2583,596000000000000.0,2001985.5450841936
2584,596000000000000.0,2001985.5450841936
2585,596000000000000.0,2001985.5450841936
2586,596000000000000.0,2001985.5450841936
2587,596000000000000.0,2001985.5450841936
2588,596000000000000.0,2001985.5450841936
2589,596000000000000.0,2001985.5450841936
2590,596000000000000.0,2001985.5450841936
2591,596000000000000.0,2001985.5450841936
2592,596000000000000.0,2001985.5450841936
2593,596000000000000.0,2001985.5450841936
2594,596000000000000.0,2001985.5450841936
2595,596000000000000.0,2001985.5450841936
2596,596000000000000.0,2001985.5450841936
2597,596000000000000.0,2001985.5450841936
2598,596000000000000.0,2001985.5450841936
2599,596000000000000.0,2001985.5450841936
2600,596000000000000.0,2001985.5450841936
2601,596000000000000.0,2001985.5450841936
2602,596000000000000.0,2001985.5450841936
2603,596000000000000.0,2001985.5450841936
2604,596000000000000.0,2001985.5450841936
2605,596000000000000.0,2001985.5450841936
2606,596000000000000.0,2001985.5450841936
2607,596000000000000.0,2001985.5450841936
2608,596000000000000.0,2001985.5450841936
2609,596000000000000.0,2001985.5450841936
2610,596000000000000.0,2001985.5450841936
2611,596000000000000.0,2001985.5450841936
2612,596000000000000.0,2001985.5450841936
2613,596000000000000.0,2001985.5450841936
2614,596000000000000.0,2001985.5450841936
2615,596000000000000.0,2001985.5450841936
2616,596000000000000.0,2001985.5450841936
2617,596000000000000.0,2001985.5450841936
2618,596000000000000.0,2001985.5450841936
2619,596000000000000.0,2001985.5450841936
2620,596000000000000.0,2001985.5450841936
2621,596000000000000.0,2001985.5450841936
2622,596000000000000.0,2001985.5450841936
2623,596000000000000.0,2001985.5450841936
2624,596000000000000.0,2001985.5450841936
2625,596000000000000.0,2001985.5450841936
2626,596000000000000.0,2001985.5450841936
2627,596000000000000.0,2001985.5450841936
2628,596000000000000.0,2001985.5450841936
2629,596000000000000.0,2001985.5450841936
2630,596000000000000.0,2001985.5450841936
2631,596000000000000.0,2001985.5450841936
2632,596000000000000.0,2001985.5450841936
2633,596000000000000.0,2001985.5450841936
2634,596000000000000.0,2001985.5450841936
2635,596000000000000.0,2001985.5450841936
2636,596000000000000.0,2001985.5450841936
2637,596000000000000.0,2001985.5450841936
2638,596000000000000.0,2001985.5450841936
2639,596000000000000.0,2001985.5450841936
2640,596000000000000.0,2001985.5450841936
2641,596000000000000.0,2001985.5450841936
2642,596000000000000.0,2001985.5450841936
2643,596000000000000.0,2001985.5450841936
2644,596000000000000.0,2001985.5450841936
2645,596000000000000.0,2001985.5450841936
2646,596000000000000.0,2001985.5450841936
2647,596000000000000.0,2001985.5450841936
2648,596000000000000.0,2001985.5450841936
2649,596000000000000.0,2001985.5450841936
2650,596000000000000.0,2001985.5450841936
2651,596000000000000.0,2001985.5450841936
2652,596000000000000.0,2001985.5450841936
2653,596000000000000.0,2001985.5450841936
2654,596000000000000.0,2001985.5450841936
2655,596000000000000.0,2001985.5450841936
2656,596000000000000.0,2001985.5450841936
2657,596000000000000.0,2001985.5450841936
2658,596000000000000.0,2001985.5450841936
2659,596000000000000.0,2001985.5450841936
2660,596000000000000.0,2001985.5450841936
2661,596000000000000.0,2001985.5450841936
2662,596000000000000.0,2001985.5450841936
2663,596000000000000.0,2001985.5450841936
2664,596000000000000.0,2001985.5450841936
2665,596000000000000.0,2001985.5450841936
2666,596000000000000.0,2001985.5450841936
2667,596000000000000.0,2001985.5450841936
2668,596000000000000.0,2001985.5450841936
2669,596000000000000.0,2001985.5450841936
2670,596000000000000.0,2001985.5450841936
2671,596000000000000.0,2001985.5450841936
2672,596000000000000.0,2001985.5450841936
2673,596000000000000.0,2001985.5450841936
2674,596000000000000.0,2001985.5450841936
2675,596000000000000.0,2001985.5450841936
2676,596000000000000.0,2001985.5450841936
2677,596000000000000.0,2001985.5450841936
2678,596000000000000.0,2001985.5450841936
2679,596000000000000.0,2001985.5450841936
2680,596000000000000.0,2001985.5450841936
2681,596000000000000.0,2001985.5450841936
2682,596000000000000.0,2001985.5450841936
2683,596000000000000.0,2001985.5450841936
2684,596000000000000.0,2001985.5450841936
2685,596000000000000.0,2001985.5450841936
2686,596000000000000.0,2001985.5450841936
2687,596000000000000.0,2001985.5450841936
2688,596000000000000.0,2001985.5450841936
2689,596000000000000.0,2001985.5450841936
2690,596000000000000.0,2001985.5450841936
2691,596000000000000.0,2001985.5450841936
2692,596000000000000.0,2001985.5450841936
2693,596000000000000.0,2001985.5450841936
2694,596000000000000.0,2001985.5450841936
2695,596000000000000.0,2001985.5450841936
2696,596000000000000.0,2001985.5450841936
2697,596000000000000.0,2001985.5450841936
2698,596000000000000.0,2001985.5450841936
2699,596000000000000.0,2001985.5450841936
2700,596000000000000.0,2001985.5450841936
2701,596000000000000.0,2001985.5450841936
2702,596000000000000.0,2001985.5450841936
2703,596000000000000.0,2001985.5450841936
2704,596000000000000.0,2001985.5450841936
2705,596000000000000.0,2001985.5450841936
2706,596000000000000.0,2001985.5450841936
2707,596000000000000.0,2001985.5450841936
2708,596000000000000.0,2001985.5450841936
2709,596000000000000.0,2001985.5450841936
2710,596000000000000.0,2001985.5450841936
2711,596000000000000.0,2001985.5450841936
2712,596000000000000.0,2001985.5450841936
2713,596000000000000.0,2001985.5450841936
2714,596000000000000.0,2001985.5450841936
2715,596000000000000.0,2001985.5450841936
2716,596000000000000.0,2001985.5450841936
2717,596000000000000.0,2001985.5450841936
2718,596000000000000.0,2001985.5450841936
2719,596000000000000.0,2001985.5450841936
2720,596000000000000.0,2001985.5450841936
2721,596000000000000.0,2001985.5450841936
2722,596000000000000.0,2001985.5450841936
2723,596000000000000.0,2001985.5450841936
2724,596000000000000.0,2001985.5450841936
2725,596000000000000.0,2001985.5450841936
2726,596000000000000.0,2001985.5450841936
2727,596000000000000.0,2001985.5450841936
2728,596000000000000.0,2001985.5450841936
2729,596000000000000.0,2001985.5450841936
2730,596000000000000.0,2001985.5450841936
2731,596000000000000.0,2001985.5450841936
2732,596000000000000.0,2001985.5450841936
2733,596000000000000.0,2001985.5450841936
2734,596000000000000.0,2001985.5450841936
2735,596000000000000.0,2001985.5450841936
2736,596000000000000.0,2001985.5450841936
2737,596000000000000.0,2001985.5450841936
2738,596000000000000.0,2001985.5450841936
2739,596000000000000.0,2001985.5450841936
2740,596000000000000.0,2001985.5450841936
2741,596000000000000.0,2001985.5450841936
2742,596000000000000.0,2001985.5450841936
2743,596000000000000.0,2001985.5450841936
2744,596000000000000.0,2001985.5450841936
2745,596000000000000.0,2001985.5450841936
2746,596000000000000.0,2001985.5450841936
2747,596000000000000.0,2001985.5450841936
2748,596000000000000.0,2001985.5450841936
2749,596000000000000.0,2001985.5450841936
2750,596000000000000.0,2001985.5450841936
2751,596000000000000.0,2001985.5450841936
2752,596000000000000.0,2001985.5450841936
2753,596000000000000.0,2001985.5450841936
2754,596000000000000.0,2001985.5450841936
2755,596000000000000.0,2001985.5450841936
2756,596000000000000.0,2001985.5450841936
2757,596000000000000.0,2001985.5450841936
2758,596000000000000.0,2001985.5450841936
2759,596000000000000.0,2001985.5450841936
2760,596000000000000.0,2001985.5450841936
2761,596000000000000.0,2001985.5450841936
2762,596000000000000.0,2001985.5450841936
2763,596000000000000.0,2001985.5450841936
2764,596000000000000.0,2001985.5450841936
2765,596000000000000.0,2001985.5450841936
2766,596000000000000.0,2001985.5450841936
2767,596000000000000.0,2001985.5450841936
2768,596000000000000.0,2001985.5450841936
2769,596000000000000.0,2001985.5450841936
2770,596000000000000.0,2001985.5450841936
2771,596000000000000.0,2001985.5450841936
2772,596000000000000.0,2001985.5450841936
2773,596000000000000.0,2001985.5450841936
2774,596000000000000.0,2001985.5450841936
2775,596000000000000.0,2001985.5450841936
2776,596000000000000.0,2001985.5450841936
2777,596000000000000.0,2001985.5450841936
2778,596000000000000.0,2001985.5450841936
2779,596000000000000.0,2001985.5450841936
2780,596000000000000.0,2001985.5450841936
2781,596000000000000.0,2001985.5450841936
2782,596000000000000.0,2001985.5450841936
2783,596000000000000.0,2001985.5450841936
2784,596000000000000.0,2001985.5450841936
2785,596000000000000.0,2001985.5450841936
2786,596000000000000.0,2001985.5450841936
2787,596000000000000.0,2001985.5450841936
2788,596000000000000.0,2001985.5450841936
2789,596000000000000.0,2001985.5450841936
2790,596000000000000.0,2001985.5450841936
2791,596000000000000.0,2001985.5450841936
2792,596000000000000.0,2001985.5450841936
2793,596000000000000.0,2001985.5450841936
